,cropped_image_file,label,image_width,image_height
635,maksssksksss231-635.png,with_mask,26,24
636,maksssksksss231-636.png,with_mask,22,21
638,maksssksksss232-638.png,with_mask,23,27
639,maksssksksss232-639.png,with_mask,18,15
640,maksssksksss232-640.png,with_mask,14,16
641,maksssksksss232-641.png,with_mask,14,11
643,maksssksksss233-643.png,with_mask,81,71
644,maksssksksss234-644.png,with_mask,46,45
645,maksssksksss234-645.png,with_mask,11,11
647,maksssksksss234-647.png,with_mask,11,12
648,maksssksksss234-648.png,with_mask,11,11
649,maksssksksss235-649.png,with_mask,36,32
650,maksssksksss235-650.png,with_mask,15,10
651,maksssksksss235-651.png,with_mask,12,17
653,maksssksksss236-653.png,without_mask,135,106
654,maksssksksss237-654.png,with_mask,15,14
655,maksssksksss237-655.png,with_mask,46,41
656,maksssksksss238-656.png,with_mask,20,17
657,maksssksksss238-657.png,with_mask,21,16
658,maksssksksss238-658.png,with_mask,20,17
659,maksssksksss238-659.png,with_mask,19,17
660,maksssksksss238-660.png,with_mask,14,16
661,maksssksksss238-661.png,with_mask,20,16
662,maksssksksss238-662.png,with_mask,21,10
663,maksssksksss238-663.png,with_mask,22,15
664,maksssksksss238-664.png,with_mask,17,16
665,maksssksksss238-665.png,with_mask,18,15
666,maksssksksss239-666.png,without_mask,109,98
667,maksssksksss24-667.png,mask_incorrectly_worn,40,56
668,maksssksksss240-668.png,without_mask,16,18
669,maksssksksss240-669.png,without_mask,16,16
670,maksssksksss240-670.png,without_mask,16,15
671,maksssksksss240-671.png,without_mask,14,14
672,maksssksksss240-672.png,without_mask,16,17
673,maksssksksss240-673.png,without_mask,15,15
674,maksssksksss240-674.png,without_mask,10,14
675,maksssksksss240-675.png,without_mask,12,13
676,maksssksksss240-676.png,without_mask,13,13
678,maksssksksss240-678.png,without_mask,14,14
679,maksssksksss240-679.png,without_mask,12,12
680,maksssksksss240-680.png,without_mask,14,14
681,maksssksksss240-681.png,without_mask,11,13
685,maksssksksss240-685.png,without_mask,11,12
686,maksssksksss240-686.png,without_mask,11,11
687,maksssksksss240-687.png,with_mask,10,11
690,maksssksksss240-690.png,without_mask,13,12
691,maksssksksss240-691.png,without_mask,14,15
692,maksssksksss240-692.png,without_mask,11,13
693,maksssksksss240-693.png,without_mask,10,14
694,maksssksksss240-694.png,without_mask,17,17
696,maksssksksss240-696.png,with_mask,12,13
697,maksssksksss240-697.png,without_mask,15,14
698,maksssksksss240-698.png,without_mask,13,14
699,maksssksksss240-699.png,without_mask,12,10
701,maksssksksss240-701.png,without_mask,12,12
702,maksssksksss240-702.png,without_mask,11,10
703,maksssksksss240-703.png,without_mask,12,12
705,maksssksksss240-705.png,without_mask,12,13
706,maksssksksss240-706.png,without_mask,10,12
707,maksssksksss240-707.png,without_mask,14,11
708,maksssksksss240-708.png,without_mask,14,14
709,maksssksksss240-709.png,without_mask,14,13
710,maksssksksss240-710.png,without_mask,14,14
711,maksssksksss240-711.png,without_mask,14,12
712,maksssksksss240-712.png,without_mask,10,11
718,maksssksksss240-718.png,without_mask,10,14
720,maksssksksss240-720.png,without_mask,10,13
721,maksssksksss240-721.png,without_mask,13,13
723,maksssksksss240-723.png,without_mask,13,13
724,maksssksksss240-724.png,without_mask,11,15
725,maksssksksss240-725.png,without_mask,13,14
727,maksssksksss240-727.png,without_mask,13,14
729,maksssksksss241-729.png,with_mask,73,74
730,maksssksksss242-730.png,with_mask,75,66
731,maksssksksss243-731.png,with_mask,126,94
732,maksssksksss244-732.png,without_mask,41,43
733,maksssksksss244-733.png,with_mask,60,54
734,maksssksksss244-734.png,without_mask,96,85
735,maksssksksss245-735.png,with_mask,29,25
736,maksssksksss245-736.png,with_mask,17,15
737,maksssksksss245-737.png,with_mask,19,18
738,maksssksksss245-738.png,with_mask,30,29
739,maksssksksss245-739.png,with_mask,24,21
740,maksssksksss245-740.png,with_mask,22,19
741,maksssksksss245-741.png,with_mask,20,15
742,maksssksksss246-742.png,with_mask,32,28
743,maksssksksss246-743.png,with_mask,20,20
744,maksssksksss246-744.png,with_mask,53,48
746,maksssksksss247-746.png,with_mask,23,28
747,maksssksksss247-747.png,with_mask,26,26
748,maksssksksss247-748.png,with_mask,27,28
749,maksssksksss247-749.png,with_mask,18,25
750,maksssksksss247-750.png,with_mask,27,25
751,maksssksksss247-751.png,with_mask,38,25
752,maksssksksss247-752.png,with_mask,35,29
753,maksssksksss247-753.png,with_mask,39,31
754,maksssksksss247-754.png,with_mask,30,33
755,maksssksksss247-755.png,with_mask,32,29
756,maksssksksss247-756.png,with_mask,38,27
757,maksssksksss247-757.png,with_mask,30,36
758,maksssksksss247-758.png,with_mask,34,29
759,maksssksksss248-759.png,without_mask,109,59
760,maksssksksss249-760.png,with_mask,74,66
761,maksssksksss249-761.png,without_mask,72,59
762,maksssksksss249-762.png,without_mask,57,43
763,maksssksksss25-763.png,with_mask,84,73
764,maksssksksss250-764.png,with_mask,43,42
765,maksssksksss250-765.png,without_mask,38,33
766,maksssksksss250-766.png,without_mask,28,19
767,maksssksksss250-767.png,mask_incorrectly_worn,43,33
768,maksssksksss250-768.png,mask_incorrectly_worn,53,44
769,maksssksksss251-769.png,with_mask,37,32
770,maksssksksss251-770.png,with_mask,30,26
771,maksssksksss251-771.png,with_mask,31,23
772,maksssksksss251-772.png,with_mask,35,26
773,maksssksksss251-773.png,with_mask,28,22
774,maksssksksss251-774.png,with_mask,41,24
775,maksssksksss251-775.png,with_mask,25,38
776,maksssksksss251-776.png,with_mask,40,44
777,maksssksksss251-777.png,with_mask,36,28
778,maksssksksss251-778.png,with_mask,30,25
779,maksssksksss251-779.png,with_mask,30,24
780,maksssksksss251-780.png,with_mask,33,33
781,maksssksksss251-781.png,with_mask,37,25
782,maksssksksss251-782.png,with_mask,34,26
783,maksssksksss251-783.png,with_mask,28,22
784,maksssksksss251-784.png,without_mask,20,19
785,maksssksksss251-785.png,with_mask,30,23
786,maksssksksss251-786.png,with_mask,42,36
787,maksssksksss251-787.png,with_mask,32,23
788,maksssksksss251-788.png,with_mask,38,27
789,maksssksksss251-789.png,with_mask,31,25
790,maksssksksss251-790.png,with_mask,19,21
791,maksssksksss251-791.png,with_mask,29,27
792,maksssksksss251-792.png,with_mask,44,19
793,maksssksksss252-793.png,with_mask,96,104
794,maksssksksss253-794.png,with_mask,50,43
795,maksssksksss253-795.png,with_mask,20,17
796,maksssksksss253-796.png,with_mask,31,29
797,maksssksksss253-797.png,with_mask,27,28
798,maksssksksss253-798.png,with_mask,35,39
799,maksssksksss253-799.png,mask_incorrectly_worn,35,40
800,maksssksksss253-800.png,without_mask,12,12
801,maksssksksss253-801.png,without_mask,20,17
802,maksssksksss253-802.png,without_mask,32,17
803,maksssksksss253-803.png,without_mask,16,15
804,maksssksksss254-804.png,without_mask,43,38
805,maksssksksss254-805.png,with_mask,49,49
806,maksssksksss254-806.png,with_mask,78,71
807,maksssksksss254-807.png,with_mask,63,58
808,maksssksksss254-808.png,with_mask,25,19
809,maksssksksss254-809.png,without_mask,31,20
810,maksssksksss254-810.png,with_mask,22,22
813,maksssksksss255-813.png,with_mask,15,15
814,maksssksksss255-814.png,with_mask,15,12
815,maksssksksss255-815.png,with_mask,22,21
820,maksssksksss255-820.png,with_mask,16,14
822,maksssksksss255-822.png,with_mask,22,23
823,maksssksksss255-823.png,with_mask,30,26
825,maksssksksss255-825.png,with_mask,15,10
827,maksssksksss255-827.png,with_mask,16,14
828,maksssksksss255-828.png,with_mask,69,64
829,maksssksksss255-829.png,with_mask,29,24
830,maksssksksss256-830.png,with_mask,19,16
831,maksssksksss256-831.png,with_mask,20,20
832,maksssksksss256-832.png,with_mask,15,16
833,maksssksksss256-833.png,with_mask,26,23
834,maksssksksss256-834.png,with_mask,13,13
835,maksssksksss256-835.png,with_mask,20,20
836,maksssksksss256-836.png,with_mask,20,18
837,maksssksksss256-837.png,with_mask,20,20
838,maksssksksss256-838.png,with_mask,21,19
839,maksssksksss256-839.png,with_mask,15,13
840,maksssksksss256-840.png,with_mask,16,17
841,maksssksksss256-841.png,with_mask,11,10
842,maksssksksss256-842.png,with_mask,22,20
843,maksssksksss257-843.png,with_mask,57,38
844,maksssksksss257-844.png,with_mask,49,47
845,maksssksksss257-845.png,with_mask,51,42
846,maksssksksss257-846.png,with_mask,41,42
847,maksssksksss257-847.png,without_mask,33,37
848,maksssksksss257-848.png,with_mask,51,39
849,maksssksksss257-849.png,with_mask,53,37
850,maksssksksss257-850.png,with_mask,37,37
851,maksssksksss258-851.png,mask_incorrectly_worn,65,61
852,maksssksksss259-852.png,with_mask,93,76
853,maksssksksss26-853.png,with_mask,119,101
854,maksssksksss26-854.png,with_mask,87,82
855,maksssksksss260-855.png,with_mask,26,25
856,maksssksksss260-856.png,with_mask,26,23
857,maksssksksss260-857.png,with_mask,25,22
858,maksssksksss260-858.png,with_mask,26,27
859,maksssksksss260-859.png,with_mask,22,25
860,maksssksksss260-860.png,with_mask,15,22
861,maksssksksss260-861.png,with_mask,23,23
862,maksssksksss260-862.png,with_mask,18,19
863,maksssksksss260-863.png,with_mask,19,13
864,maksssksksss260-864.png,with_mask,16,15
865,maksssksksss260-865.png,with_mask,21,22
866,maksssksksss260-866.png,with_mask,21,22
867,maksssksksss260-867.png,with_mask,23,12
868,maksssksksss260-868.png,with_mask,24,22
869,maksssksksss260-869.png,with_mask,22,20
870,maksssksksss260-870.png,with_mask,22,10
871,maksssksksss260-871.png,with_mask,13,16
872,maksssksksss260-872.png,with_mask,18,18
873,maksssksksss260-873.png,with_mask,17,16
874,maksssksksss260-874.png,with_mask,18,18
875,maksssksksss260-875.png,with_mask,18,21
876,maksssksksss260-876.png,with_mask,18,20
877,maksssksksss260-877.png,with_mask,18,17
878,maksssksksss260-878.png,with_mask,18,11
879,maksssksksss260-879.png,with_mask,19,16
880,maksssksksss260-880.png,with_mask,14,18
881,maksssksksss260-881.png,with_mask,18,16
882,maksssksksss260-882.png,with_mask,18,14
883,maksssksksss260-883.png,with_mask,18,14
884,maksssksksss260-884.png,with_mask,16,13
885,maksssksksss260-885.png,with_mask,16,13
886,maksssksksss260-886.png,with_mask,19,16
887,maksssksksss260-887.png,with_mask,17,15
888,maksssksksss260-888.png,with_mask,14,12
890,maksssksksss260-890.png,with_mask,16,13
891,maksssksksss260-891.png,with_mask,17,12
892,maksssksksss260-892.png,with_mask,17,11
893,maksssksksss260-893.png,with_mask,18,14
894,maksssksksss260-894.png,with_mask,18,14
895,maksssksksss260-895.png,with_mask,19,16
896,maksssksksss260-896.png,with_mask,17,14
897,maksssksksss260-897.png,with_mask,18,10
898,maksssksksss260-898.png,with_mask,14,12
899,maksssksksss260-899.png,with_mask,15,14
900,maksssksksss260-900.png,with_mask,17,13
901,maksssksksss260-901.png,with_mask,12,10
902,maksssksksss260-902.png,with_mask,14,13
903,maksssksksss260-903.png,with_mask,12,13
904,maksssksksss260-904.png,with_mask,14,13
905,maksssksksss260-905.png,with_mask,14,15
906,maksssksksss260-906.png,with_mask,11,10
907,maksssksksss260-907.png,with_mask,14,10
908,maksssksksss261-908.png,with_mask,32,33
909,maksssksksss261-909.png,with_mask,35,32
910,maksssksksss261-910.png,with_mask,43,46
911,maksssksksss261-911.png,without_mask,38,34
912,maksssksksss261-912.png,without_mask,35,35
913,maksssksksss261-913.png,without_mask,21,30
914,maksssksksss262-914.png,with_mask,137,109
915,maksssksksss263-915.png,without_mask,40,37
916,maksssksksss263-916.png,with_mask,61,52
917,maksssksksss263-917.png,with_mask,65,57
918,maksssksksss264-918.png,with_mask,65,69
919,maksssksksss264-919.png,with_mask,29,29
920,maksssksksss264-920.png,with_mask,50,50
921,maksssksksss264-921.png,with_mask,49,123
922,maksssksksss264-922.png,with_mask,48,45
923,maksssksksss264-923.png,with_mask,30,30
924,maksssksksss264-924.png,with_mask,36,36
925,maksssksksss265-925.png,with_mask,37,32
926,maksssksksss265-926.png,with_mask,33,30
927,maksssksksss265-927.png,with_mask,38,30
928,maksssksksss265-928.png,with_mask,24,20
929,maksssksksss265-929.png,with_mask,32,23
930,maksssksksss265-930.png,with_mask,33,29
931,maksssksksss266-931.png,with_mask,125,106
932,maksssksksss267-932.png,with_mask,22,24
933,maksssksksss267-933.png,with_mask,24,22
934,maksssksksss267-934.png,with_mask,25,19
935,maksssksksss267-935.png,with_mask,24,23
936,maksssksksss268-936.png,with_mask,61,75
937,maksssksksss268-937.png,without_mask,57,38
938,maksssksksss268-938.png,without_mask,27,29
939,maksssksksss268-939.png,with_mask,21,23
940,maksssksksss269-940.png,with_mask,156,151
941,maksssksksss269-941.png,with_mask,116,108
942,maksssksksss27-942.png,with_mask,97,88
943,maksssksksss270-943.png,with_mask,33,34
944,maksssksksss270-944.png,with_mask,38,37
945,maksssksksss270-945.png,with_mask,37,37
946,maksssksksss270-946.png,without_mask,22,21
947,maksssksksss270-947.png,without_mask,18,14
948,maksssksksss270-948.png,without_mask,15,10
949,maksssksksss271-949.png,with_mask,156,123
950,maksssksksss272-950.png,mask_incorrectly_worn,197,170
951,maksssksksss273-951.png,with_mask,134,106
952,maksssksksss274-952.png,with_mask,81,76
953,maksssksksss275-953.png,with_mask,93,89
954,maksssksksss276-954.png,mask_incorrectly_worn,122,100
955,maksssksksss276-955.png,without_mask,41,36
956,maksssksksss277-956.png,with_mask,14,21
957,maksssksksss277-957.png,with_mask,15,18
959,maksssksksss277-959.png,with_mask,11,11
960,maksssksksss277-960.png,with_mask,18,15
961,maksssksksss277-961.png,with_mask,19,16
962,maksssksksss277-962.png,with_mask,19,11
963,maksssksksss277-963.png,with_mask,17,15
967,maksssksksss278-967.png,with_mask,40,39
968,maksssksksss278-968.png,with_mask,25,25
969,maksssksksss278-969.png,with_mask,25,23
970,maksssksksss278-970.png,with_mask,30,30
971,maksssksksss279-971.png,with_mask,55,51
972,maksssksksss279-972.png,without_mask,29,31
973,maksssksksss279-973.png,without_mask,18,30
974,maksssksksss28-974.png,with_mask,73,65
975,maksssksksss280-975.png,with_mask,18,18
976,maksssksksss280-976.png,with_mask,13,13
977,maksssksksss280-977.png,with_mask,16,17
978,maksssksksss280-978.png,with_mask,12,13
979,maksssksksss280-979.png,with_mask,17,16
980,maksssksksss280-980.png,with_mask,23,21
981,maksssksksss280-981.png,with_mask,15,15
982,maksssksksss280-982.png,with_mask,14,14
983,maksssksksss280-983.png,with_mask,19,18
984,maksssksksss280-984.png,with_mask,14,14
988,maksssksksss280-988.png,with_mask,11,13
989,maksssksksss280-989.png,without_mask,10,10
990,maksssksksss280-990.png,mask_incorrectly_worn,12,10
991,maksssksksss280-991.png,with_mask,13,12
994,maksssksksss280-994.png,without_mask,10,12
995,maksssksksss280-995.png,with_mask,12,12
996,maksssksksss281-996.png,with_mask,125,97
997,maksssksksss282-997.png,with_mask,38,40
998,maksssksksss282-998.png,with_mask,82,65
999,maksssksksss282-999.png,with_mask,50,51
1000,maksssksksss282-1000.png,with_mask,41,25
1001,maksssksksss282-1001.png,with_mask,61,46
1002,maksssksksss282-1002.png,with_mask,18,15
1003,maksssksksss282-1003.png,with_mask,12,17
1004,maksssksksss282-1004.png,mask_incorrectly_worn,24,21
1006,maksssksksss283-1006.png,with_mask,117,93
1007,maksssksksss284-1007.png,with_mask,19,19
1008,maksssksksss284-1008.png,with_mask,18,17
1009,maksssksksss284-1009.png,with_mask,23,19
1010,maksssksksss284-1010.png,with_mask,24,22
1011,maksssksksss284-1011.png,with_mask,13,13
1012,maksssksksss284-1012.png,with_mask,15,14
1013,maksssksksss284-1013.png,with_mask,70,62
1014,maksssksksss285-1014.png,with_mask,136,143
1015,maksssksksss286-1015.png,with_mask,38,37
1016,maksssksksss286-1016.png,with_mask,40,38
1017,maksssksksss287-1017.png,with_mask,139,127
1018,maksssksksss287-1018.png,with_mask,119,113
1019,maksssksksss288-1019.png,with_mask,15,24
1020,maksssksksss288-1020.png,with_mask,33,32
1021,maksssksksss288-1021.png,with_mask,28,31
1022,maksssksksss289-1022.png,without_mask,65,60
1023,maksssksksss289-1023.png,without_mask,49,18
1024,maksssksksss29-1024.png,with_mask,75,70
1025,maksssksksss29-1025.png,mask_incorrectly_worn,78,62
1026,maksssksksss29-1026.png,mask_incorrectly_worn,70,61
1027,maksssksksss290-1027.png,with_mask,29,24
1028,maksssksksss290-1028.png,with_mask,30,29
1029,maksssksksss290-1029.png,with_mask,26,21
1030,maksssksksss290-1030.png,with_mask,13,21
1031,maksssksksss290-1031.png,with_mask,29,29
1032,maksssksksss290-1032.png,with_mask,24,21
1034,maksssksksss291-1034.png,with_mask,100,64
1035,maksssksksss292-1035.png,with_mask,37,31
1036,maksssksksss292-1036.png,with_mask,44,34
1037,maksssksksss293-1037.png,with_mask,61,46
1038,maksssksksss293-1038.png,with_mask,54,56
1039,maksssksksss293-1039.png,with_mask,51,51
1040,maksssksksss293-1040.png,with_mask,53,55
1041,maksssksksss294-1041.png,with_mask,23,14
1042,maksssksksss294-1042.png,with_mask,21,20
1043,maksssksksss294-1043.png,with_mask,22,21
1044,maksssksksss294-1044.png,with_mask,23,22
1045,maksssksksss294-1045.png,with_mask,28,11
1051,maksssksksss295-1051.png,with_mask,86,76
1052,maksssksksss296-1052.png,without_mask,24,26
1053,maksssksksss296-1053.png,without_mask,19,23
1054,maksssksksss296-1054.png,with_mask,16,20
1055,maksssksksss296-1055.png,without_mask,18,19
1056,maksssksksss296-1056.png,with_mask,19,18
1057,maksssksksss296-1057.png,without_mask,22,21
1058,maksssksksss296-1058.png,with_mask,33,20
1059,maksssksksss296-1059.png,without_mask,33,30
1060,maksssksksss296-1060.png,without_mask,35,30
1061,maksssksksss296-1061.png,with_mask,42,39
1062,maksssksksss296-1062.png,with_mask,29,26
1063,maksssksksss296-1063.png,with_mask,20,25
1064,maksssksksss296-1064.png,without_mask,15,15
1065,maksssksksss296-1065.png,with_mask,22,17
1066,maksssksksss296-1066.png,with_mask,19,12
1067,maksssksksss296-1067.png,with_mask,19,17
1068,maksssksksss296-1068.png,without_mask,18,16
1069,maksssksksss296-1069.png,without_mask,25,25
1070,maksssksksss296-1070.png,with_mask,24,22
1071,maksssksksss296-1071.png,with_mask,23,26
1072,maksssksksss296-1072.png,with_mask,29,25
1073,maksssksksss296-1073.png,without_mask,24,17
1074,maksssksksss296-1074.png,without_mask,35,17
1075,maksssksksss296-1075.png,with_mask,37,36
1076,maksssksksss296-1076.png,with_mask,28,28
1077,maksssksksss296-1077.png,with_mask,34,21
1078,maksssksksss296-1078.png,with_mask,21,20
1079,maksssksksss296-1079.png,with_mask,25,23
1080,maksssksksss296-1080.png,without_mask,20,20
1081,maksssksksss296-1081.png,without_mask,14,16
1082,maksssksksss296-1082.png,without_mask,17,18
1083,maksssksksss296-1083.png,with_mask,18,14
1084,maksssksksss296-1084.png,without_mask,18,18
1085,maksssksksss296-1085.png,with_mask,18,28
1086,maksssksksss296-1086.png,without_mask,28,32
1087,maksssksksss297-1087.png,with_mask,14,10
1088,maksssksksss297-1088.png,with_mask,15,16
1089,maksssksksss297-1089.png,with_mask,31,32
1090,maksssksksss297-1090.png,with_mask,28,25
1091,maksssksksss297-1091.png,with_mask,25,22
1094,maksssksksss297-1094.png,with_mask,11,12
1095,maksssksksss297-1095.png,with_mask,24,21
1096,maksssksksss297-1096.png,with_mask,27,25
1097,maksssksksss297-1097.png,with_mask,24,23
1098,maksssksksss297-1098.png,without_mask,13,12
1099,maksssksksss297-1099.png,with_mask,17,14
1100,maksssksksss297-1100.png,with_mask,12,11
1101,maksssksksss297-1101.png,with_mask,13,14
1102,maksssksksss297-1102.png,with_mask,10,13
1103,maksssksksss298-1103.png,with_mask,98,85
1104,maksssksksss298-1104.png,with_mask,88,76
1105,maksssksksss299-1105.png,without_mask,126,98
1106,maksssksksss3-1106.png,with_mask,23,21
1107,maksssksksss3-1107.png,with_mask,22,20
1109,maksssksksss3-1109.png,with_mask,23,22
1110,maksssksksss3-1110.png,with_mask,21,21
1111,maksssksksss3-1111.png,with_mask,21,22
1112,maksssksksss3-1112.png,with_mask,23,20
1113,maksssksksss3-1113.png,with_mask,22,20
1114,maksssksksss3-1114.png,with_mask,24,13
1115,maksssksksss30-1115.png,with_mask,40,38
1116,maksssksksss30-1116.png,without_mask,26,27
1117,maksssksksss30-1117.png,with_mask,24,30
1118,maksssksksss30-1118.png,with_mask,33,29
1119,maksssksksss30-1119.png,with_mask,29,28
1120,maksssksksss30-1120.png,without_mask,28,26
1121,maksssksksss30-1121.png,with_mask,30,31
1122,maksssksksss300-1122.png,with_mask,113,98
1123,maksssksksss301-1123.png,with_mask,29,28
1124,maksssksksss301-1124.png,with_mask,25,23
1125,maksssksksss301-1125.png,with_mask,49,53
1126,maksssksksss301-1126.png,with_mask,29,49
1127,maksssksksss301-1127.png,with_mask,24,23
1128,maksssksksss301-1128.png,with_mask,23,26
1129,maksssksksss301-1129.png,with_mask,29,24
1130,maksssksksss301-1130.png,with_mask,29,26
1131,maksssksksss301-1131.png,with_mask,17,10
1132,maksssksksss301-1132.png,with_mask,19,18
1133,maksssksksss301-1133.png,with_mask,14,12
1134,maksssksksss301-1134.png,with_mask,17,18
1135,maksssksksss301-1135.png,with_mask,15,20
1136,maksssksksss301-1136.png,with_mask,14,12
1137,maksssksksss301-1137.png,with_mask,18,16
1138,maksssksksss301-1138.png,without_mask,18,15
1139,maksssksksss302-1139.png,with_mask,45,43
1140,maksssksksss302-1140.png,with_mask,56,41
1141,maksssksksss302-1141.png,without_mask,17,12
1142,maksssksksss303-1142.png,with_mask,15,18
1143,maksssksksss303-1143.png,with_mask,18,17
1144,maksssksksss304-1144.png,with_mask,42,44
1145,maksssksksss304-1145.png,with_mask,35,34
1146,maksssksksss305-1146.png,with_mask,15,16
1147,maksssksksss305-1147.png,with_mask,13,15
1148,maksssksksss305-1148.png,without_mask,14,16
1149,maksssksksss305-1149.png,without_mask,13,15
1150,maksssksksss305-1150.png,without_mask,12,14
1151,maksssksksss305-1151.png,without_mask,15,13
1152,maksssksksss305-1152.png,without_mask,14,16
1153,maksssksksss305-1153.png,without_mask,12,13
1154,maksssksksss305-1154.png,mask_incorrectly_worn,15,17
1155,maksssksksss305-1155.png,mask_incorrectly_worn,15,13
1156,maksssksksss305-1156.png,mask_incorrectly_worn,14,13
1157,maksssksksss305-1157.png,mask_incorrectly_worn,15,16
1160,maksssksksss306-1160.png,with_mask,140,111
1161,maksssksksss307-1161.png,mask_incorrectly_worn,98,93
1162,maksssksksss307-1162.png,with_mask,112,103
1163,maksssksksss307-1163.png,without_mask,45,56
1164,maksssksksss308-1164.png,with_mask,20,23
1165,maksssksksss308-1165.png,with_mask,24,23
1166,maksssksksss308-1166.png,with_mask,19,16
1167,maksssksksss309-1167.png,mask_incorrectly_worn,64,63
1168,maksssksksss31-1168.png,with_mask,75,69
1169,maksssksksss31-1169.png,with_mask,75,58
1170,maksssksksss310-1170.png,with_mask,27,23
1171,maksssksksss310-1171.png,with_mask,23,22
1172,maksssksksss310-1172.png,with_mask,22,20
1173,maksssksksss310-1173.png,with_mask,22,20
1174,maksssksksss310-1174.png,with_mask,19,15
1176,maksssksksss311-1176.png,with_mask,54,46
1177,maksssksksss311-1177.png,with_mask,27,30
1178,maksssksksss311-1178.png,with_mask,25,26
1179,maksssksksss311-1179.png,with_mask,27,32
1180,maksssksksss311-1180.png,with_mask,21,30
1181,maksssksksss312-1181.png,with_mask,25,23
1182,maksssksksss312-1182.png,with_mask,25,25
1183,maksssksksss312-1183.png,with_mask,28,29
1184,maksssksksss313-1184.png,with_mask,218,166
1185,maksssksksss314-1185.png,with_mask,56,37
1186,maksssksksss314-1186.png,with_mask,45,34
1187,maksssksksss314-1187.png,with_mask,41,32
1188,maksssksksss314-1188.png,with_mask,38,32
1189,maksssksksss314-1189.png,with_mask,18,22
1190,maksssksksss314-1190.png,with_mask,19,19
1191,maksssksksss314-1191.png,with_mask,23,21
1192,maksssksksss314-1192.png,with_mask,19,21
1193,maksssksksss314-1193.png,with_mask,20,19
1194,maksssksksss315-1194.png,with_mask,63,60
1195,maksssksksss315-1195.png,with_mask,46,48
1196,maksssksksss316-1196.png,without_mask,31,22
1197,maksssksksss316-1197.png,with_mask,40,42
1198,maksssksksss316-1198.png,with_mask,42,40
1199,maksssksksss316-1199.png,with_mask,43,20
1200,maksssksksss317-1200.png,with_mask,121,97
1201,maksssksksss317-1201.png,without_mask,44,43
1202,maksssksksss318-1202.png,with_mask,29,22
1203,maksssksksss318-1203.png,with_mask,28,28
1204,maksssksksss318-1204.png,without_mask,27,23
1205,maksssksksss318-1205.png,without_mask,17,16
1206,maksssksksss318-1206.png,without_mask,16,11
1207,maksssksksss318-1207.png,without_mask,15,15
1208,maksssksksss318-1208.png,without_mask,12,12
1210,maksssksksss319-1210.png,without_mask,13,10
1211,maksssksksss319-1211.png,without_mask,13,12
1212,maksssksksss319-1212.png,with_mask,17,16
1213,maksssksksss319-1213.png,with_mask,22,18
1215,maksssksksss319-1215.png,with_mask,19,16
1217,maksssksksss319-1217.png,with_mask,16,15
1218,maksssksksss319-1218.png,with_mask,17,17
1220,maksssksksss32-1220.png,with_mask,24,23
1221,maksssksksss32-1221.png,with_mask,28,33
1222,maksssksksss320-1222.png,without_mask,13,10
1223,maksssksksss320-1223.png,with_mask,23,19
1224,maksssksksss320-1224.png,with_mask,19,16
1225,maksssksksss320-1225.png,with_mask,26,22
1226,maksssksksss321-1226.png,without_mask,63,42
1227,maksssksksss321-1227.png,with_mask,81,66
1228,maksssksksss322-1228.png,with_mask,153,126
1229,maksssksksss323-1229.png,with_mask,89,46
1230,maksssksksss324-1230.png,with_mask,154,134
1231,maksssksksss325-1231.png,with_mask,33,31
1232,maksssksksss325-1232.png,with_mask,17,18
1233,maksssksksss325-1233.png,with_mask,13,15
1234,maksssksksss325-1234.png,with_mask,14,12
1236,maksssksksss325-1236.png,with_mask,11,10
1237,maksssksksss325-1237.png,with_mask,12,11
1239,maksssksksss325-1239.png,with_mask,20,15
1240,maksssksksss325-1240.png,with_mask,19,14
1241,maksssksksss325-1241.png,with_mask,33,24
1242,maksssksksss326-1242.png,with_mask,75,66
1243,maksssksksss326-1243.png,with_mask,67,84
1244,maksssksksss327-1244.png,without_mask,50,46
1245,maksssksksss327-1245.png,without_mask,46,51
1246,maksssksksss327-1246.png,without_mask,27,37
1247,maksssksksss327-1247.png,with_mask,49,53
1248,maksssksksss327-1248.png,without_mask,49,44
1249,maksssksksss327-1249.png,without_mask,42,43
1250,maksssksksss327-1250.png,without_mask,36,47
1251,maksssksksss328-1251.png,with_mask,131,105
1252,maksssksksss329-1252.png,with_mask,56,51
1253,maksssksksss329-1253.png,with_mask,37,39
1254,maksssksksss329-1254.png,with_mask,50,47
1255,maksssksksss329-1255.png,with_mask,56,52
1256,maksssksksss329-1256.png,with_mask,46,50
1257,maksssksksss329-1257.png,with_mask,47,50
1258,maksssksksss329-1258.png,with_mask,53,48
1259,maksssksksss329-1259.png,with_mask,51,44
1260,maksssksksss329-1260.png,with_mask,82,80
1261,maksssksksss33-1261.png,with_mask,28,29
1262,maksssksksss330-1262.png,with_mask,28,32
1263,maksssksksss330-1263.png,with_mask,35,33
1264,maksssksksss330-1264.png,with_mask,35,37
1265,maksssksksss330-1265.png,with_mask,59,59
1266,maksssksksss331-1266.png,with_mask,24,23
1267,maksssksksss331-1267.png,mask_incorrectly_worn,19,19
1268,maksssksksss331-1268.png,with_mask,23,21
1269,maksssksksss331-1269.png,with_mask,52,41
1270,maksssksksss331-1270.png,with_mask,35,34
1271,maksssksksss331-1271.png,with_mask,16,12
1272,maksssksksss331-1272.png,with_mask,41,36
1273,maksssksksss331-1273.png,mask_incorrectly_worn,19,14
1274,maksssksksss331-1274.png,with_mask,20,18
